id,titre,titre_original,annee,date_sortie,note,nombre_votes,popularite,langue_originale,synopsis,adulte
24420,Hors du temps,The Time Traveler's Wife,2009,2009-08-14,6.941,2644,4.8198,en,"Clare aime Henry depuis toujours. Elle est convaincue qu'ils sont destinés l'un à l'autre, même si elle ne sait jamais quand ils seront séparés... Henry est en effet un voyageur du temps. Il souffre d'une anomalie génétique très rare qui l'oblige à vivre selon un déroulement du temps différent : il va et vient à travers les années sans le moindre contrôle sur ce phénomène. Même si les voyages d'Henry les séparent sans prévenir, même s'ils ignorent lorsqu'ils se retrouveront, Clare tente désespérément de faire sa vie avec celui qu'elle aime par-dessus tout...",False
1516391,Cover-Up : Un journaliste face au pouvoir,Cover-Up,2025,2025-12-19,6.911,28,4.7108,en,"Il a consacré sa vie à révéler des histoires que les puissants veulent étouffer. De My Lai à Abou Ghraib, plongez au cœur de l'œuvre de toute une vie du journaliste Seymour Hersh.",False
802219,Bob Marley : One Love,Bob Marley: One Love,2024,2024-02-14,6.608,933,4.587,en,"Célébrez la vie et la musique d'une icône qui a inspiré plusieurs générations grâce à son message d'amour, de paix et d'unité. Dans ce film puissant et inspirant, découvrez comment Bob Marley a surmonté l'adversité et comment sa musique révolutionnaire a changé le monde.",False
4512,L'Assassinat de Jesse James par le lâche Robert Ford,The Assassination of Jesse James by the Coward Robert Ford,2007,2007-09-20,7.1,2694,4.5697,en,Nous sommes en 1881. Jesse James a trente-quatre ans et prépare sa prochaine attaque de banque. Il sait que ses ennemis sont prêts à tout pour collecter la prime liée à sa capture et se couvrir de gloire. Mais le vrai danger ne viendrait-il pas de l'homme à qui Jesse fait le plus confiance ?,False
419704,Ad Astra,Ad Astra,2019,2019-09-17,6.124,7065,4.3219,en,"L’astronaute Roy McBride s’aventure jusqu’aux confins du système solaire à la recherche de son père disparu et pour résoudre un mystère qui menace la survie de notre planète. Lors de son voyage, il sera confronté à des révélations mettant en cause la nature même de l’existence humaine, et notre place dans l’univers.",False
997113,Hedda,Hedda,2025,2025-10-22,5.622,94,4.24,en,"Hedda est déchirée entre la douleur d'un amour passé et l'étouffement silencieux de sa vie actuelle. Lors d'une nuit chargée, des désirs refoulés et des tensions cachées éclatent, entraînant Hedda et son entourage dans une spirale de manipulation, de passion et de trahison.",False
615643,Minari,Minari,2021,2021-02-12,7.334,1797,4.1892,en,"Une famille américano-coréenne décide de s’installer dans une petite ferme de l’Arkansas pour vivre leur « rêve américain ». La maison familiale change complètement avec l’arrivée de la grand-mère sournoise, grossière, mais excessivement aimante. Entre l’instabilité et les défis qu’offrent cette nouvelle vie dans les monts Ozarks, la famille va faire preuve d’une incroyable résilience et apprendra ce que signifie vraiment « être chez soi ».",False
465914,Si Beale Street pouvait parler,If Beale Street Could Talk,2018,2018-12-14,6.9,1197,3.9341,en,"Harlem, dans les années 70. Tish et Fonny s'aiment depuis toujours et envisagent de se marier. Alors qu'ils s'apprêtent à avoir un enfant, le jeune homme, victime d'une erreur judiciaire, est arrêté et incarcéré. Avec l'aide de sa famille, Tish s'engage dans un combat acharné pour prouver l'innocence de Fonny et le faire libérer…",False
1523135,The Chaperones,The Chaperones,,,0.0,0,3.8495,en,,False
273895,Selma,Selma,2014,2014-12-25,7.384,2292,3.4789,en,"Selma retrace la lutte historique du Dr Martin Luther King pour garantir le droit de vote à tous les citoyens. Une dangereuse et terrifiante campagne qui s’est achevée par une longue marche, depuis la ville de Selma jusqu’à celle de Montgomery, en Alabama, et qui a conduit le président Jonhson à signer la loi sur le droit de vote en 1965.",False
64689,Cogan : Killing Them Softly,Killing Them Softly,2012,2012-07-30,6.022,2344,3.3842,en,"Lorsqu’une partie de poker illégale est braquée, c’est tout le monde des bas-fonds de la pègre qui est menacé. Les caïds de la Mafia font appel à Jackie Cogan pour trouver les coupables. Mais entre des commanditaires indécis, des escrocs à la petite semaine, des assassins fatigués et ceux qui ont fomenté le coup, Cogan va avoir du mal à garder le contrôle d’une situation qui dégénère…",False
113833,The Normal Heart,The Normal Heart,2014,2014-05-25,7.7,904,3.147,en,"New York, années 80, un combat va changer le monde. The Normal Heart est une plongée dans la crise du SIDA qui se répand à New York au début des années 80. Malgré ses ravages, le virus n’est pas tout de suite pris au sérieux par la population et les institutions, et demeure principalement associé à la communauté gay.",False
1314129,Parmi les loups et les bandits,Preparation for the Next Life,2025,2025-09-05,5.731,26,2.9952,en,"Aishe, une Ouïghoure travaillant clandestinement à New York, rencontre Skinner, un ex-soldat américain perturbé. En tombant amoureuse, Aishe est tiraillée entre la possibilité de partager sa vie avec lui et le désir de suivre son propre chemin.",False
595148,Irresistible,Irresistible,2020,2020-07-01,6.027,482,2.9903,en,Un consultant politique démocrate aide un ancien colonel de la Marine dans son élection à la mairie d'une ville du Wisconsin.,False
541305,Kajillionaire,Kajillionaire,2020,2020-09-25,6.28,522,2.9863,en,"Theresa et Robert ont passé 26 ans à former leur fille unique, Old Dolio, à escroquer, arnaquer et voler à chaque occasion. Au cours d'un cambriolage conçu à la hâte, ils proposent à une jolie inconnue ingénue, Mélanie, de les rejoindre, bouleversant complètement la routine d'Old Dolio.",False
245706,True Story,True Story,2015,2015-04-17,6.257,2055,2.9142,en,"La vie s'écroule pour le reporter Michael Finkel lorsque la rédaction du New York Times le congédie pour manquement à l'éthique professionnelle. La nouvelle que le tueur en série Christian Longo, récemment arrêté par le FBI, a utilisé son nom durant une longue période le sort de l'accablement. À la recherche d'une occasion de relancer sa carrière dans les médias, Michael Finkel fréquente le quadruple assassin à plusieurs reprises...",False
425980,"La Vie, ma vie",Brad's Status,2017,2017-09-14,6.3,441,2.7576,en,"Malgré le fait qu'il ait réussi sa vie professionnelle et familiale, Brad reste persuadé que ses anciens amis de lycée ont fait mieux que lui. Lors d'un voyage pour choisir le futur établissement de son fils, il se confronte aux réussites et aux échecs des uns et des autres.",False
746419,Father of the Bride,Father of the Bride,2022,2022-07-21,6.369,198,2.3579,en,"Self-made man d’origine cubaine, devenu l’architecte le plus en vue de Miami, Guillermo traverse une crise conjugale. La coupe se remplit un peu plus lorsque sa fille chérie, Sofia, lui annonce qu’elle se marie avec Adan, d'origine mexicaine. Tout dérape lorsque Guillermo fait la connaissance des parents d’Adan ; notamment de son père, aussi extravagant qu’il est, lui-même, rigide.",False
522039,The Last Black Man in San Francisco,The Last Black Man in San Francisco,2019,2019-06-07,7.017,350,2.2209,en,"Avec l'aide de son meilleur ami, Jimmie Fails tente de récupérer la maison construite par son grand-père à San Francisco.",False
1243006,H Is for Hawk,H Is for Hawk,2025,2025-11-26,7.143,7,2.0438,en,"Après avoir perdu son père bien-aimé, Helen redécouvre la beauté de l'existence grâce à son amitié avec un faucon têtu nommé Mabel.",False
1139422,The Riders,The Riders,,,0.0,0,1.9782,en,,False
1440718,Bono: Stories of Surrender,Bono: Stories of Surrender,2025,2025-05-16,6.821,28,1.9758,en,"À travers les mots, la musique et l’humour, Bono lève le voile sur les expériences personnelles qui l’ont marqué en tant que fils, père, époux, militant et chanteur de U2.",False
314385,Vue sur mer,By the Sea,2015,2015-11-12,5.5,616,1.8249,en,"Roland et Vanessa, un couple d'américains, arrivent sur la Côte d'Azur et décident de louer une magnifique villa avec vue sur la mer. Ils sont beaux, riches et tout leur réussit. Et pourtant rien ne va plus, leur couple est en train de se déliter. Ils font la connaissance de Léa et François, des jeunes mariés en vacances. Roland, qui est écrivain, tente de trouver l'inspiration en se baladant dans les rues du village, tandis que Vanessa tue son ennui sur la terrasse de la villa. Un jour, Vanessa aperçoit un trou dans le mur, regarde et découvre quelque chose qu'elle n'aurait pas dû voir. La crise dans le couple atteint alors son paroxysme…",False
86822,Voyage of Time : Au fil de la vie,Voyage of Time: Life's Journey,2017,2017-03-10,6.329,199,1.8214,en,"Hymne à la nature et à l’univers, Voyage of Time s’interroge sur le rôle de l’homme dans le futur. Après ces temps infinis, quel est le sens de notre passage sur Terre ?",False
682459,The Silent Patient,The Silent Patient,,,0.0,0,1.7127,en,,False
1988,Un Cœur invaincu,A Mighty Heart,2007,2007-06-22,6.4,350,1.5692,en,"Le 23 janvier 2002, le monde entier est choqué par l'image d'un journaliste américain décapité devant la caméra par des extrémistes pakistanais. Daniel Pearl, superviseur du Wall Street Journal pour l'Asie du Sud Est, enquêtait au Pakistan sur un dénommé Richard Reid, activiste et vendeur d'armes. Alors qu'un entremetteur doit le mener sur la piste d'une source importante, il disparaît soudainement.Confrontée à la mort de son mari, Mariane Pearl rédige l'histoire de son enquête, de son kidnapping et de sa mort et, surtout, l'histoire de son propre désespoir à elle, dans ""A Mighty Heart : the Brave Life and Death of my Husband Danny Pearl"". Le film retrace son combat de chaque instant pour comprendre l'assassinat de son mari et pouvoir enfin en faire le deuil.",False
777411,Paysage à la main invisible,Landscape with Invisible Hand,2023,2023-08-18,5.857,105,1.4885,en,"Lorsque les règles bureaucratiques et la technologie avancée d'une espèce extraterrestre occupante laissent la majeure partie de la Terre appauvrie et sans emploi, deux adolescents élaborent un plan pour assurer l'avenir de leur famille.",False
1400381,"It's Never Over, Jeff Buckley","It's Never Over, Jeff Buckley",2025,2025-08-08,7.9,18,1.2768,en,,False
7510,Courir avec des ciseaux,Running with Scissors,2006,2006-10-27,5.753,255,1.2638,en,"En 1971, le jeune Augusten n'a que 6 ans et sa vie n'est pas simple. Sa mère, Deirdre, est une poétesse psychotique que personne n'a jamais lue mais qui est convaincue d'être célèbre. Quant à son père, Norman, un prof de maths alcoolique, il a depuis longtemps renoncé à sauver son couple ou à s'occuper de son fils... La thérapie que Deirdre entame avec le Dr Finch, un psychiatre aux méthodes peu orthodoxes, ne va rien arranger, et bientôt les parents d'Augusten se séparent. Pour l'enfant, le pire ne sera pas d'être abandonné par sa mère, mais d'être recueilli par le Dr Finch. Il découvre alors une famille étrange, déstabilisante et redoutable. Mrs Finch vit totalement repliée sur elle-même. Une de ses filles, Hope, ne jure que par la Bible pendant que l'autre, Natalie, exprime sa rébellion à travers le disco...",False
1451152,The Roots Manœuvre,The Roots Manœuvre,,,0.0,0,1.1373,en,,False
1320400,Apocalypse sous les tropiques,Apocalipse nos Trópicos,2025,2025-07-03,7.573,48,1.1314,pt,"Ce documentaire signé Petra Costa, nommée aux Oscars, explore en détail l'influence déterminante de l'évangélisme sur le paysage politique du Brésil.  Quand est-ce qu'une démocratie prend-elle fin et une théocratie commence-t-elle ?  Dans Apocalypse sous les tropiques, Petra Costa enquête sur l'emprise croissante des leaders chrétiens évangéliques sur la politique brésilienne. Elle bénéficie d'un accès privilégié aux plus hauts dirigeants politiques du pays, dont le président Lula et l'ancien président Bolsonaro, ainsi qu'au plus célèbre télévangéliste du Brésil : un pasteur captivant qui aspire à jouer les marionnettistes du leader d'extrême droite.",False
1263337,Heart of the Beast,Heart of the Beast,,,0.0,0,1.0037,en,"Perdus au cœur de l'Alaska, un ancien Navy SEAL et son chien de combat tentent de retrouver la civilisation.",False
13574,Year of the Dog,Year of the Dog,2007,2007-04-13,5.5,73,0.9021,en,"Peggy,une jeune secrétaire, vit seule avec son chien Pencil. Lorsque ce compagnon meurt brutalement, Peggy, affectée, subit une série d'incroyables transformations...",False
1240889,Teenage Sex and Death at Camp Miasma,Teenage Sex and Death at Camp Miasma,,,0.0,0,0.8957,en,"Un cinéaste queer est embauché pour diriger un nouvel épisode d'une franchise Slasher de longue date. Le réalisateur se fixe sur la perspective de lancer la «dernière fille» du film original, et les deux femmes entrent dans une frénésie de manie psychosexuelle.",False
722115,Eleanor & Park,Eleanor & Park,,,0.0,0,0.7857,en,,False
277662,Nightingale,Nightingale,2014,2014-06-17,5.981,53,0.7424,en,"L'histoire de Peter Snowden, un vétéran de la guerre en Irak en pleine dépression nerveuse.",False
1212934,Olmo,Olmo,2025,2025-02-16,6.9,4,0.6762,en,,False
976976,Wizards!,Wizards!,,,0.0,0,0.6623,en,,False
749418,The Third Day: Autumn,The Third Day: Autumn,2020,2020-10-03,8.9,7,0.6414,en,,False
858027,The Water Dancer,The Water Dancer,,,0.0,0,0.5542,en,,False
631731,The Curious Incident of the Dog in the Night-Time,The Curious Incident of the Dog in the Night-Time,,,0.0,0,0.5484,en,Un autiste de 15 ans reproduit les méthodes de Sherlock Holmes pour découvrir qui a tué le chien de son voisin avec un outil de jardin.,False
766159,Tripping with Nils Frahm,Tripping with Nils Frahm,2020,2020-12-03,7.517,29,0.5481,en,Une illustration de la capacité louée de Nils Frahm en tant que compositeur et artiste live passionné ainsi que de l'atmosphère enchanteresse de ses spectacles Funkhaus déjà légendaires.,False
1548015,Night People,Night People,,,0.0,0,0.5215,en,,False
1337193,Weekend Warriors,Weekend Warriors,,,0.0,0,0.4999,en,,False
1541996,Saturn Return,Saturn Return,,,0.0,0,0.437,en,Deux amoureux à Chicago qui naviguent dans les complexités de l'âge adulte avec le destin qui met à l'épreuve leurs rêves de jeunesse.,False
174349,Big Men,Big Men,2014,2014-03-14,7.3,15,0.3147,en,,False
1217989,Untitled Craig Gillespie/Daniel Casey Heist Film,Untitled Craig Gillespie/Daniel Casey Heist Film,,,0.0,0,0.2718,en,,False
921554,صايم / فاطر,صايم / فاطر,2021,2021-11-30,0.0,0,0.0214,ar,,False
